COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20110326,P,109,59,57,74,94,117,262,648,766,1164,1519,1402,1527,1700,1840,1881,1822,1595,1129,796,643,426,247,177,03/26/2011
000106,20110326,S,161,115,81,74,106,169,781,1905,1572,1365,1425,1411,1294,1275,1353,1372,1349,1194,908,727,571,411,327,189,03/26/2011
000106,20110327,P,106,77,65,67,69,122,255,558,815,1258,2029,2176,2225,2058,1792,2064,1637,1431,1233,927,576,485,192,21,03/27/2011
000106,20110327,S,113,75,72,61,52,121,345,994,1028,1054,1012,1117,1104,1095,1235,1198,1077,847,715,564,395,298,201,128,03/27/2011
000106,20110328,P,129,87,75,74,84,164,335,544,611,648,912,1059,1026,1429,1577,1578,1591,1047,732,436,251,172,107,100,03/28/2011
000106,20110328,S,64,107,64,65,109,125,323,644,1165,1146,1478,1018,848,799,814,758,751,610,492,368,317,226,189,155,03/28/2011
000106,20110329,P,62,57,50,39,70,107,115,476,555,618,885,597,1280,1233,1376,1604,1641,1204,809,518,377,241,160,82,03/29/2011
000106,20110329,S,69,78,54,61,81,87,44,1105,1150,1598,1386,878,495,884,721,721,703,673,538,427,352,270,228,128,03/29/2011
000106,20110330,P,69,48,56,58,78,109,230,416,555,814,884,794,815,1484,1295,1430,1319,996,630,457,264,226,148,143,03/30/2011
000106,20110330,S,84,74,54,60,83,166,343,781,1177,1065,946,741,731,656,804,784,787,720,543,611,402,345,315,238,03/30/2011
000106,20110331,P,88,69,57,59,73,140,136,431,558,816,863,1061,1121,1184,1434,1566,1519,1309,740,623,435,294,216,135,03/31/2011
000106,20110331,S,105,90,71,71,76,175,121,604,1297,1190,1186,834,1626,878,909,964,981,855,750,707,565,492,435,251,03/31/2011
000106,20110401,P,80,69,72,77,87,164,310,515,780,1086,1404,1274,1332,1463,1758,1951,1893,1200,1423,850,543,347,231,159,04/01/2011
000106,20110401,S,182,130,86,69,112,184,377,1112,1513,1296,1459,1219,982,1055,1146,1351,1489,1474,1350,1219,1000,784,528,299,04/01/2011
000106,20110402,P,103,69,57,70,108,161,341,627,863,1125,1462,1465,1378,1547,1790,1687,1670,1358,976,737,547,388,276,174,04/02/2011
000106,20110402,S,196,120,91,67,82,162,567,1422,1376,1348,1284,1219,1053,1092,1076,1199,1100,1010,894,693,419,597,368,254,04/02/2011
000106,20110403,P,118,87,79,80,52,101,284,517,769,378,1604,959,328,248,325,696,65,1940,1362,1467,709,523,292,114,04/03/2011
000106,20110403,S,120,77,65,68,55,71,236,670,605,354,1617,442,6,2,8,12,249,1382,875,518,327,268,169,121,04/03/2011
000106,20110404,P,85,64,66,54,126,280,616,760,1041,1294,1488,1270,1192,1374,1313,1364,1442,1067,689,492,340,239,178,93,04/04/2011
000106,20110404,S,93,75,48,82,138,225,504,986,1467,1438,1136,864,843,763,668,712,722,618,522,433,386,279,240,193,04/04/2011
000106,20110406,P,62,45,46,62,82,136,270,523,563,535,525,554,584,639,715,736,720,730,523,302,257,186,173,110,04/06/2011
000106,20110406,S,120,60,51,53,99,159,334,511,624,540,425,442,536,449,441,622,658,589,428,406,355,262,254,162,04/06/2011
000106,20110407,P,64,44,48,61,71,116,246,418,574,660,730,741,815,877,951,1071,997,906,588,442,354,235,152,107,04/07/2011
000106,20110407,S,98,95,66,81,101,187,403,627,918,893,501,694,720,546,678,611,1080,675,637,590,434,388,340,181,04/07/2011
000106,20110408,P,70,59,45,78,84,169,278,496,657,801,881,908,1009,1253,1287,1400,1372,1243,874,672,433,297,169,121,04/08/2011
000106,20110408,S,113,103,73,75,89,172,357,661,1023,1039,929,863,800,910,1011,1122,1332,1502,1399,1238,1009,650,478,241,04/08/2011
